City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
203,enewetak,11.3474,162.3373,28.95,74,99,2.53,MH,1693957069
204,tierralta,8.1736,-76.0592,26.15,92,43,2.09,CO,1693957667
205,tandil,-37.3217,-59.1332,5.38,62,88,2.97,AR,1693957668
206,san juan de miraflores,-12.1629,-76.9635,20.65,77,51,3.04,PE,1693957668
207,mogadishu,2.0371,45.3438,25.07,90,60,8.42,SO,1693956903
208,tofol,5.3248,163.0078,29.88,70,75,1.54,FM,1693957079
209,obidos,-1.9175,-55.5181,28.74,45,20,1.79,BR,1693957668
210,labrador city,52.9463,-66.9114,18.95,59,75,2.57,CA,1693957564
211,severskaya,44.8541,38.6769,18.18,91,76,1.29,RU,1693957668
212,calvinia,-31.4707,19.776,3.39,72,49,1.36,ZA,1693957668
213,klaksvik,62.2266,-6.589,11.51,81,73,4.3,FO,1693957668
214,moengo,5.6167,-54.4,25.21,83,16,1.74,SR,1693957669
215,katsuura,35.1333,140.3,26.97,79,100,8.39,JP,1693957082
216,cabo san lucas,22.8909,-109.9124,34.61,62,0,6.17,MX,1693957598
217,saipan,15.1355,145.701,27.39,83,75,1.54,MP,1693957091
218,polyarnyy,69.1989,33.4478,7.78,83,88,4.61,RU,1693957669
219,yanchep,-31.55,115.6833,15.9,62,99,7.68,AU,1693957123
220,tezu,27.9167,96.1667,24.69,74,12,2.1,IN,1693957669
221,choibalsan,48.0667,114.5,23.39,36,65,4.31,MN,1693957082
222,parintins,-2.6283,-56.7358,28.99,51,81,0.78,BR,1693957669
223,longyearbyen,78.2186,15.6401,4.91,93,75,4.12,SJ,1693956896
224,abu al matamir,30.9102,30.1744,26.27,77,0,3.49,EG,1693957669
225,fukuecho,32.6881,128.8419,27.2,78,75,6.17,JP,1693957670
226,san patricio,28.017,-97.5169,34.4,55,0,6.26,US,1693957100
227,gulma,12.6423,4.3555,26.73,67,25,3.8,NG,1693957670
228,jiayuguan,39.8167,98.3,19.52,39,70,10.73,CN,1693957670
229,cold lake,54.4502,-110.2017,14.97,51,75,4.63,CA,1693957670
230,santa marta de ortigueira,43.6833,-7.85,20.14,83,98,1.9,ES,1693957670
231,vila do maio,15.1333,-23.2167,27.44,78,100,7.26,CV,1693957670
232,port mathurin,-19.6833,63.4167,22.67,72,16,7.44,MU,1693957670
233,mount isa,-20.7333,139.5,26.87,19,75,7.2,AU,1693957671
234,motygino,58.1831,94.7592,12.18,98,100,1.63,RU,1693957671
235,mount pearl,47.5166,-52.7813,17.47,97,100,1.03,CA,1693956861
236,hami,42.8,93.45,21.48,40,100,6.02,CN,1693957671
237,zyrya,40.3661,50.2917,24.05,61,0,1.43,AZ,1693957671
238,asha,54.9973,57.2722,11.21,97,98,1.79,RU,1693957671
239,arno,60.1167,18.6333,15.44,71,62,5.66,SE,1693957671
240,ola,59.5833,151.2833,11.21,68,99,5.14,RU,1693957108
241,ugurludag,40.4463,34.4526,18.62,85,4,2.86,TR,1693957671
242,mildura,-34.2,142.15,16.71,51,2,7.53,AU,1693957671
243,kotlas,61.2611,46.6556,15.59,70,100,1.34,RU,1693957672
244,mongu,-15.2484,23.1274,17.75,32,0,1.53,ZM,1693957122
245,trujillo,-8.116,-79.03,20.98,83,49,4.63,PE,1693957306
246,pisco,-13.7,-76.2167,19.03,82,0,7.72,PE,1693957104
247,kingston,17.997,-76.7936,30.53,85,20,8.75,JM,1693957625
248,chinsali,-10.5414,32.0816,17.24,55,0,0.78,ZM,1693957672
249,ponta delgada,37.7333,-25.6667,21.4,83,40,6.69,PT,1693957672
250,rio grande,-32.035,-52.0986,10.06,72,2,4.36,BR,1693957665
251,maun,-19.9833,23.4167,17.98,22,0,1.03,BW,1693957672
252,kodiak,57.79,-152.4072,11.73,82,0,2.57,US,1693957672
253,nuuk,64.1835,-51.7216,6.34,87,100,10.29,GL,1693957095
254,santa terezinha,-29.9002,-50.0904,13.3,75,80,2.64,BR,1693957673
255,cova figueira,14.8905,-24.2934,24.19,78,96,7.08,CV,1693957673
256,lamu,-2.2717,40.902,25.12,86,77,5.78,KE,1693957093
257,nova vicosa,-17.8919,-39.3719,23.64,84,58,4.6,BR,1693957096
258,kavaratti,10.5669,72.642,27.21,82,100,6.0,IN,1693957116
259,mungwi,-10.1732,31.3694,17.75,52,3,0.93,ZM,1693957673
260,pedernales,18.0384,-71.744,28.36,77,84,3.95,DO,1693957673
261,hamilton,39.1834,-84.5333,29.93,68,75,2.57,US,1693957649
262,yarovoye,52.9273,78.58,10.97,62,96,3.44,RU,1693957673
263,lethem,3.3803,-59.7968,28.03,83,40,3.09,GY,1693957674
264,basoko,1.2391,23.616,20.9,90,95,0.61,CD,1693957674
265,el nido,11.1858,119.3956,28.02,80,100,1.61,PH,1693957674
266,tshabong,-26.05,22.45,8.28,37,86,5.4,BW,1693957674
267,kailua-kona,19.6406,-155.9956,29.98,71,20,6.17,US,1693957065
268,badger,64.8,-147.5333,14.99,73,75,3.6,US,1693957090
269,azacualpa,15.3433,-88.5514,30.36,92,87,0.67,HN,1693957674
270,westport,41.1415,-73.3579,30.05,77,0,2.57,US,1693957039
271,shajiang,26.7825,119.9669,24.9,92,99,1.97,CN,1693957674
272,champerico,14.3,-91.9167,23.3,71,67,2.0,GT,1693957124
273,bonthe,7.5264,-12.505,25.14,84,99,3.5,SL,1693957119
274,port augusta,-32.5,137.7667,18.74,36,0,7.76,AU,1693957675
275,nar'yan-mar,67.6713,53.087,13.11,91,100,5.53,RU,1693957675
276,pallasovka,50.05,46.8833,20.57,43,100,0.98,RU,1693957675
277,murun-kuren,49.6342,100.1625,13.74,92,93,1.92,MN,1693957675
278,longboat key,27.4125,-82.659,31.8,53,100,3.6,US,1693957675
279,abepura,-2.6333,140.5833,27.45,69,20,1.03,ID,1693957675
280,acarau,-2.8856,-40.12,26.03,81,7,7.86,BR,1693957676
281,melito di porto salvo,37.9222,15.7714,25.3,53,20,8.23,IT,1693957676
282,taoudenni,22.6783,-3.9836,31.6,47,82,4.05,ML,1693957676
283,soufriere,13.8562,-61.0566,28.78,80,40,6.69,LC,1693957676
284,praia da vitoria,38.7333,-27.0667,22.14,78,40,11.15,PT,1693957676
285,phan rang-thap cham,11.5667,108.9833,26.87,80,100,0.89,VN,1693957676
286,t'ongch'on-up,38.9539,127.8917,22.71,91,68,2.3,KP,1693957676
287,newman,37.3138,-121.0208,33.9,28,0,2.68,US,1693957383
288,richards bay,-28.783,32.0377,18.67,71,100,8.13,ZA,1693957676
289,buka,40.8108,69.1986,13.99,34,8,1.7,UZ,1693957099
290,naze,28.3667,129.4833,27.51,74,88,2.65,JP,1693957092
291,queenstown,-31.8976,26.8753,3.57,48,38,2.38,ZA,1693957088
292,hovd,48.0056,91.6419,11.76,35,26,2.07,MN,1693957677
293,presov,49.1667,21.25,12.43,79,7,1.89,SK,1693957677
294,igarka,67.4667,86.5833,4.05,72,0,1.88,RU,1693957677
295,magdalena de kino,30.6333,-110.95,33.71,19,0,4.09,MX,1693957677
296,chonchi,-42.6128,-73.8092,8.95,98,100,4.67,CL,1693957677
297,morden,49.1919,-98.1014,17.79,72,100,5.66,CA,1693957604
298,"laikit, laikit ii (dimembe)",1.4792,124.9735,25.47,78,40,2.06,ID,1693957677
299,urengoy,65.9667,78.3667,6.73,77,43,1.34,RU,1693957678
300,durango,24.8333,-104.8333,29.45,21,5,7.31,MX,1693957611
301,bairnsdale,-37.8333,147.6167,14.47,57,1,0.89,AU,1693957241
302,nova sintra,14.8667,-24.7167,23.95,77,98,8.72,CV,1693957678
303,wabag,-5.4781,143.7021,19.02,72,42,1.47,PG,1693957678
304,porac,15.1,120.5,24.67,100,40,1.03,PH,1693957678
305,tolanaro,-25.0319,46.9987,22.04,78,0,8.23,MG,1693957678
306,manismata,-2.4667,111.0333,26.37,75,90,2.41,ID,1693957678
307,utrik,11.2278,169.8474,28.45,74,97,5.69,MH,1693957101
308,alice springs,-23.7,133.8833,19.75,26,0,1.54,AU,1693957678
309,clearwater,27.9659,-82.8001,31.96,61,0,4.47,US,1693957029
310,rocha,-34.4833,-54.3333,4.39,80,23,1.83,UY,1693957679
311,juli,-16.2167,-69.45,7.85,67,100,4.18,PE,1693957679
312,konjic,43.6519,17.9614,21.49,91,1,3.03,BA,1693957679
313,el porvenir,13.7617,-87.3458,29.63,83,94,0.37,HN,1693957679
314,atar,20.5169,-13.0499,34.68,40,67,7.94,MR,1693957679
315,sao gabriel da cachoeira,-0.1303,-67.0892,26.83,57,21,1.27,BR,1693957089
316,baharly,38.4362,57.4316,24.04,23,0,3.0,TM,1693957679
317,isangel,-19.55,169.2667,26.06,69,75,1.54,VU,1693957680
318,tomatlan,19.9333,-105.25,27.49,85,68,0.87,MX,1693957680
319,teknaf,20.8624,92.3058,26.66,90,100,5.36,BD,1693957680
320,mbandaka,0.0487,18.2603,20.64,97,74,0.78,CD,1693957680
321,pont rouge,48.8833,-72.0825,25.16,78,25,2.17,CA,1693957680
322,duyun,26.2667,107.5167,21.17,86,32,1.66,CN,1693957680
323,deta,45.3889,21.2244,16.69,66,0,1.79,RO,1693957680
324,ambo,-10.1308,-76.2047,17.68,80,96,2.06,PE,1693957680
325,isoka,-10.1606,32.6335,16.79,59,0,1.0,ZM,1693957680
326,jwaneng,-24.6004,24.7303,12.74,30,72,5.72,BW,1693957681
327,axim,4.8699,-2.2405,24.19,91,96,2.97,GH,1693957681
328,ugoofaaru,5.6667,73.0,27.53,78,100,6.77,MV,1693957681
329,russellville,35.2784,-93.1338,34.08,54,0,2.57,US,1693957681
330,carutapera,-1.195,-46.02,26.13,77,3,3.75,BR,1693957681
331,bestobe,52.4994,73.0975,9.72,75,100,4.58,KZ,1693957681
332,grand forks,47.9417,-97.4337,18.96,62,75,10.29,US,1693957681
333,karpinsk,59.7654,60.0085,5.58,81,2,1.12,RU,1693957682
334,kerikeri,-35.2268,173.9474,17.17,93,19,2.74,NZ,1693957682
335,klyuchi,52.2667,79.1667,8.71,72,87,2.64,RU,1693957106
336,newnham,-41.3833,147.1333,11.84,87,100,6.69,AU,1693957682
337,piti village,13.4626,144.6933,30.49,81,40,4.63,GU,1693957682
338,cambria,35.5641,-121.0808,30.41,82,28,1.34,US,1693957682
339,akureyri,65.6835,-18.0878,13.96,58,0,8.23,IS,1693957125
340,mount gambier,-37.8333,140.7667,12.41,60,40,5.59,AU,1693957106
341,la passe,45.5549,-0.8967,23.13,59,46,3.68,FR,1693957682
342,motueka,-41.1333,173.0167,14.86,84,65,2.2,NZ,1693957683
343,saynshand,44.8824,110.1163,24.66,25,54,5.03,MN,1693957683
344,arraial do cabo,-22.9661,-42.0278,21.26,91,97,11.33,BR,1693957091
345,willemstad,12.1084,-68.9335,29.95,74,20,7.2,CW,1693957547
346,muravlenko,63.7898,74.523,6.45,76,66,3.59,RU,1693957683
347,north bend,43.4065,-124.2243,22.91,63,0,8.23,US,1693957683
348,puerto baquerizo moreno,-0.9,-89.6,23.09,79,50,5.45,EC,1693957683
349,kerema,-7.9631,145.7785,26.72,85,73,2.62,PG,1693957099
350,porto novo,6.4965,2.6036,25.9,93,97,1.96,BJ,1693957683
351,galesong,-5.3166,119.3661,26.01,61,25,3.45,ID,1693957684
352,kuching,1.55,110.3333,28.35,89,40,1.54,MY,1693957684
353,borkum,53.5809,6.6915,19.97,89,30,4.62,DE,1693957684
354,saquarema,-22.92,-42.5103,21.2,91,94,8.12,BR,1693957684
355,coquimbo,-29.9533,-71.3436,13.85,88,20,1.54,CL,1693957090
356,vostochnyy,55.8167,37.8667,14.91,69,100,3.04,RU,1693957684
357,dompu,-8.5356,118.4622,25.61,71,54,2.43,ID,1693957684
358,minas,-34.3759,-55.2377,3.67,83,20,3.49,UY,1693957432
359,island harbour,50.724,-1.2758,17.33,95,22,0.1,GB,1693957685
360,lerwick,60.1545,-1.1494,12.0,78,37,4.01,GB,1693957685
361,soller,39.7662,2.7152,25.57,49,1,0.45,ES,1693957685
362,papao,-17.75,-149.55,27.82,91,100,11.77,PF,1693957101
363,sao vicente,-23.9631,-46.3919,21.1,26,100,0.45,BR,1693957685
364,iglino,54.8324,56.4126,10.05,93,86,0.85,RU,1693957685
